0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.807366032153367996e-03,-2.994127804413437843e-03,-1.277576433494687080e-03,6.806388497352600098e-02,9.548820555210113525e-02,-1.582329720258712769e-01,-7.424050569534301758e-02,8.307440578937530518e-02,-1.741387099027633667e-01,5.661898106336593628e-02,8.785827457904815674e-02,-1.773682087659835815e-01,-5.328845232725143433e-02,9.324766695499420166e-02,-1.744616478681564331e-01,-2.520557958632707596e-03,1.808742090361192822e-04,5.910879117436707020e-04,1.836185343563556671e-03,1.509364228695631027e-04,6.539398804306983948e-03,-1.036234758794307709e-02,2.326416870346292853e-04,-4.545208357740193605e-04,-2.653479576110839844e-03,-4.417627060320228338e-04,-1.031018886715173721e-02
-7.948690908960998058e-04,4.460235126316547394e-03,-4.676441103219985962e-02,1.736739277839660645e-02,-1.350868940353393555e-01,-9.182504564523696899e-02,8.501930534839630127e-02,7.120563089847564697e-02,-1.585154980421066284e-01,-9.319423884153366089e-02,5.727798864245414734e-02,-1.755919903516769409e-01,5.776952579617500305e-02,1.082653552293777466e-01,-1.769645661115646362e-01,-5.334900692105293274e-02,1.176513582468032837e-01,-1.738964766263961792e-01,1.061372995376586914e+00,-1.673969626426696777e+00,-3.109789453446865082e-02,-1.208412170410156250e+00,-1.756168723106384277e+00,-1.005497500300407410e-01,1.023652628064155579e-01,1.359848380088806152e+00,3.138298168778419495e-02,-5.095170810818672180e-02,1.647528529167175293e+00,5.419369414448738098e-02
5.961892753839492798e-02,-1.128001231700181961e-02,9.721558541059494019e-03,-1.807366032153367996e-03,-3.577271401882171631e-01,8.309802040457725525e-03,8.725984394550323486e-02,6.484736502170562744e-02,-1.479385346174240112e-01,-9.694865345954895020e-02,4.958749935030937195e-02,-1.643287390470504761e-01,5.976784229278564453e-02,1.267951875925064087e-01,-1.762378662824630737e-01,-5.449955165386199951e-02,1.437506228685379028e-01,-1.740175932645797729e-01,-1.303130984306335449e-01,-1.508704274892807007e-01,4.684555530548095703e-01,3.888677805662155151e-02,-1.818169653415679932e-01,5.399066805839538574e-01,6.514405459165573120e-02,6.667169928550720215e-01,7.872472703456878662e-02,-8.992799557745456696e-03,1.097433090209960938e+00,4.299547523260116577e-02
7.763895392417907715e-02,-2.114204876124858856e-02,4.143045842647552490e-02,-4.974425956606864929e-02,-2.426785975694656372e-01,2.983480691909790039e-03,8.344487100839614868e-02,6.630070507526397705e-02,-1.460411995649337769e-01,-9.125647693872451782e-02,5.116189643740653992e-02,-1.626332253217697144e-01,6.352225691080093384e-02,1.376345306634902954e-01,-1.761975735425949097e-01,-5.789063870906829834e-02,1.538633257150650024e-01,-1.740982979536056519e-01,-1.232359036803245544e-01,4.734564945101737976e-02,1.360268145799636841e-01,2.158633470535278320e-01,4.068069532513618469e-02,1.280628442764282227e-01,2.515458166599273682e-01,5.780686140060424805e-01,1.228756364434957504e-02,-2.632223665714263916e-01,5.085592865943908691e-01,-4.098152741789817810e-03
7.272142916917800903e-02,-2.369215711951255798e-02,5.430172011256217957e-02,-1.885159499943256378e-02,-1.457395404577255249e-01,1.257085986435413361e-02,8.217321336269378662e-02,6.290961802005767822e-02,-1.374019831418991089e-01,-8.798649907112121582e-02,4.625697061419487000e-02,-1.522582024335861206e-01,6.309837102890014648e-02,1.443561464548110962e-01,-1.760361641645431519e-01,-5.456010997295379639e-02,1.617959886789321899e-01,-1.740175932645797729e-01,-9.349890798330307007e-02,-1.862332969903945923e-01,4.487563073635101318e-01,1.987456232309341431e-01,-2.690028548240661621e-01,5.721680521965026855e-01,-4.623663425445556641e-02,3.918513059616088867e-01,1.450860872864723206e-02,2.047330290079116821e-01,4.287258684635162354e-01,5.121028050780296326e-03
8.114290237426757812e-02,-2.223570831120014191e-02,5.015038698911666870e-02,-2.737371064722537994e-02,-2.298954278230667114e-01,6.179273594170808792e-03,8.211266249418258667e-02,6.375737488269805908e-02,-1.274306029081344604e-01,-8.768372237682342529e-02,4.686249420046806335e-02,-1.418023556470870972e-01,6.309837102890014648e-02,1.528943926095962524e-01,-1.759150475263595581e-01,-5.268290266394615173e-02,1.711214929819107056e-01,-1.739771813154220581e-01,1.113347522914409637e-02,5.888540670275688171e-02,4.688007831573486328e-01,-3.612259170040488243e-04,6.521500647068023682e-02,4.246645569801330566e-01,-9.628195315599441528e-03,4.522769153118133545e-01,-1.216595526784658432e-03,6.953905522823333740e-02,4.503333568572998047e-01,1.321324845775961876e-03
9.981509298086166382e-02,-2.420685626566410065e-02,3.910022974014282227e-02,5.649484228342771530e-03,-2.810281217098236084e-01,1.257085986435413361e-02,8.144655823707580566e-02,6.624014675617218018e-02,-1.173783987760543823e-01,-8.610929548740386963e-02,4.783136770129203796e-02,-1.302564591169357300e-01,6.315892934799194336e-02,1.640970855951309204e-01,-1.758745163679122925e-01,-5.231957137584686279e-02,1.834747344255447388e-01,-1.739771813154220581e-01,-3.860697895288467407e-02,1.330588310956954956e-01,5.148804783821105957e-01,8.227407187223434448e-02,3.346650674939155579e-02,6.333099603652954102e-01,2.706924919039011002e-03,5.777792930603027344e-01,6.403363659046590328e-04,1.659999042749404907e-02,6.516736745834350586e-01,-1.184179168194532394e-02
1.157052367925643921e-01,-2.382873743772506714e-02,4.598231613636016846e-02,-2.098212391138076782e-02,-2.575922906398773193e-01,-2.123121666954830289e-04,8.090156316757202148e-02,7.090283930301666260e-02,-1.072456091642379761e-01,-8.604873716831207275e-02,5.194915458559989929e-02,-1.206080168485641479e-01,6.321948021650314331e-02,1.759659200906753540e-01,-1.759553402662277222e-01,-5.238012596964836121e-02,1.953435093164443970e-01,-1.739771813154220581e-01,-2.487456984817981720e-02,2.421498447656631470e-01,5.039417743682861328e-01,3.547677770256996155e-03,2.089675515890121460e-01,4.558532238006591797e-01,7.563782390207052231e-03,6.050706505775451660e-01,-7.164740003645420074e-03,-3.401035210117697716e-03,6.045141220092773438e-01,-1.688159769400954247e-03
1.214189082384109497e-01,-2.333297953009605408e-02,4.676362872123718262e-02,-1.352527271956205368e-02,-1.766322106122970581e-01,8.529521292075514793e-04,8.005379140377044678e-02,7.605005800724029541e-02,-9.828345477581024170e-02,-8.580651879310607910e-02,5.582464858889579773e-02,-1.100310534238815308e-01,6.291670352220535278e-02,1.874107867479324341e-01,-1.759956330060958862e-01,-5.195624008774757385e-02,2.070306092500686646e-01,-1.740175932645797729e-01,-4.970357194542884827e-02,2.297492176294326782e-01,4.469754695892333984e-01,-3.685801988467574120e-03,1.733265668153762817e-01,5.024976730346679688e-01,-1.816387660801410675e-02,5.629698038101196289e-01,-4.011905286461114883e-03,3.611334785819053650e-02,5.702035427093505859e-01,2.968832859551184811e-06
1.232701614499092102e-01,-2.243452891707420349e-02,3.582695871591567993e-02,3.654214739799499512e-02,-1.372174322605133057e-01,-1.277576433494687080e-03,7.975101470947265625e-02,8.156056702136993408e-02,-9.020940959453582764e-02,-8.544319123029708862e-02,6.066907569766044617e-02,-1.034508198499679565e-01,6.110005453228950500e-02,1.992796212434768677e-01,-1.760361641645431519e-01,-5.086624994874000549e-02,2.185360938310623169e-01,-1.740580052137374878e-01,-2.134690061211585999e-02,2.605021595954895020e-01,3.813627064228057861e-01,8.728184737265110016e-03,2.247738242149353027e-01,3.023464083671569824e-01,-1.014619022607803345e-01,6.019507646560668945e-01,3.800594480708241463e-03,7.291145622730255127e-02,5.718552470207214355e-01,-3.870812943205237389e-03
1.246392056345939636e-01,-1.984684728085994720e-02,2.764596417546272278e-02,-2.843897417187690735e-02,-1.020637080073356628e-01,-1.725654117763042450e-02,7.926657050848007202e-02,8.743442595005035400e-02,-8.508245646953582764e-02,-8.568540960550308228e-02,6.605847179889678955e-02,-9.654752910137176514e-02,5.934395641088485718e-02,2.101795226335525513e-01,-1.761572808027267456e-01,-5.074514076113700867e-02,2.291937619447708130e-01,-1.740580052137374878e-01,-3.016607835888862610e-02,3.028712868690490723e-01,2.479033023118972778e-01,-2.132819220423698425e-02,2.790298163890838623e-01,3.576084673404693604e-01,-8.176857233047485352e-02,5.742103457450866699e-01,-7.205344270914793015e-03,-4.453761037439107895e-03,5.376809239387512207e-01,-1.814428134821355343e-03
1.241933479905128479e-01,-2.278099209070205688e-02,1.563430950045585632e-02,-1.672106608748435974e-02,-7.330156862735748291e-02,-1.086495537310838699e-02,7.920601963996887207e-02,9.433765709400177002e-02,-8.189313113689422607e-02,-8.556430041790008545e-02,7.314337790012359619e-02,-9.343902766704559326e-02,5.904118344187736511e-02,2.217455655336380005e-01,-1.761975735425949097e-01,-4.953403770923614502e-02,2.411837130784988403e-01,-1.740982979536056519e-01,-1.646480709314346313e-02,3.347795307636260986e-01,1.408548057079315186e-01,6.854614242911338806e-03,3.524182140827178955e-01,1.260678172111511230e-01,-2.500831708312034607e-02,5.757166743278503418e-01,-5.445636925287544727e-04,5.924655124545097351e-02,5.923267006874084473e-01,-3.212492913007736206e-03
1.239596307277679443e-01,-2.432513423264026642e-02,4.929936490952968597e-03,9.910541586577892303e-03,-2.749520726501941681e-02,8.309802040457725525e-03,7.932712882757186890e-02,1.016042977571487427e-01,-7.995538413524627686e-02,-8.580651879310607910e-02,8.053113520145416260e-02,-9.178380668163299561e-02,5.831452086567878723e-02,2.316159754991531372e-01,-1.762783974409103394e-01,-4.923126474022865295e-02,2.525680661201477051e-01,-1.741387099027633667e-01,1.088940259069204330e-02,3.858203291893005371e-01,9.044681489467620850e-02,-1.637216471135616302e-02,3.755840659141540527e-01,6.826871633529663086e-02,-3.624943271279335022e-02,4.872808456420898438e-01,-4.121365491300821304e-03,7.688966114073991776e-03,5.691451430320739746e-01,-3.612495027482509613e-03
1.167084202170372009e-01,-2.174695022404193878e-02,1.223367173224687576e-03,-9.264215826988220215e-03,3.002906590700149536e-02,-2.123121666954830289e-04,7.938767969608306885e-02,1.094159036874771118e-01,-7.995538413524627686e-02,-8.641207218170166016e-02,8.803994953632354736e-02,-9.174351394176483154e-02,5.698231235146522522e-02,2.422130852937698364e-01,-1.763589829206466675e-01,-4.886793345212936401e-02,2.621962428092956543e-01,-1.742194145917892456e-01,5.242342129349708557e-03,3.792578876018524170e-01,-4.556247498840093613e-03,-2.868675068020820618e-02,3.540146052837371826e-01,3.368003308423794806e-05,-7.406206429004669189e-02,5.304622054100036621e-01,-3.101401031017303467e-03,3.157995641231536865e-02,4.548287093639373779e-01,-5.476012360304594040e-03
1.120018064975738525e-01,-1.985702104866504669e-02,-1.906424993649125099e-03,2.908529900014400482e-02,2.257221564650535583e-02,8.529521292075514793e-04,7.969045639038085938e-02,1.165613681077957153e-01,-8.015732467174530029e-02,-8.744150400161743164e-02,9.615434706211090088e-02,-9.182421863079071045e-02,5.601343140006065369e-02,2.514174580574035645e-01,-1.763995140790939331e-01,-4.826238378882408142e-02,2.718245387077331543e-01,-1.742194145917892456e-01,1.303971093147993088e-02,3.612792193889617920e-01,-1.089486666023731232e-02,-5.400154367089271545e-02,4.201846718788146973e-01,-6.291034165769815445e-03,-5.368476361036300659e-02,4.692355990409851074e-01,-2.672988455742597580e-03,4.370915517210960388e-02,4.988478124141693115e-01,1.890345942229032516e-03
1.121697202324867249e-01,-1.944301463663578033e-02,1.559462252771481872e-04,3.518955549225211143e-03,-2.216888405382633209e-02,4.048745147883892059e-03,7.981156557798385620e-02,1.244940906763076782e-01,-8.023802936077117920e-02,-8.871316164731979370e-02,1.041475683450698853e-01,-9.186463057994842529e-02,5.516565963625907898e-02,2.618330121040344238e-01,-1.764398068189620972e-01,-4.808071628212928772e-02,2.823005318641662598e-01,-1.742598265409469604e-01,3.898006863892078400e-03,4.124977886676788330e-01,3.925120458006858826e-03,-5.670442804694175720e-02,4.284288883209228516e-01,-3.731977194547653198e-04,-5.804926156997680664e-02,5.531236529350280762e-01,-2.766440156847238541e-03,1.379476208239793777e-02,5.361182689666748047e-01,-5.318504758179187775e-03
1.137592568993568420e-01,-2.154661528766155243e-02,-2.582261513452976942e-04,-3.937894478440284729e-03,-3.388679400086402893e-02,1.683191768825054169e-02,7.987212389707565308e-02,1.326084882020950317e-01,-8.027832210063934326e-02,-8.889482915401458740e-02,1.130491644144058228e-01,-9.186463057994842529e-02,5.462066456675529480e-02,2.739439606666564941e-01,-1.765206307172775269e-01,-4.777794331312179565e-02,2.938665747642517090e-01,-1.742598265409469604e-01,1.344165764749050140e-03,3.877697288990020752e-01,4.807720542885363102e-04,-8.361552841961383820e-03,4.407697021961212158e-01,-7.060332573018968105e-04,-2.829345874488353729e-02,5.849545598030090332e-01,-1.200482528656721115e-02,2.444838546216487885e-02,5.678440332412719727e-01,-7.204451598227024078e-03
1.133948192000389099e-01,-2.295077778398990631e-02,-2.926012268289923668e-03,-1.807366032153367996e-03,4.462722688913345337e-03,1.683191768825054169e-02,7.987212389707565308e-02,1.421761661767959595e-01,-8.027832210063934326e-02,-8.913704752922058105e-02,1.221929937601089478e-01,-9.186463057994842529e-02,5.401511490345001221e-02,2.847833037376403809e-01,-1.764800995588302612e-01,-4.717238992452621460e-02,3.052509427070617676e-01,-1.743002384901046753e-01,-5.429361015558242798e-03,4.517304897308349609e-01,-1.751496020006015897e-04,-1.847439073026180267e-02,4.294616281986236572e-01,3.451646771281957626e-04,-2.425357699394226074e-02,4.917443990707397461e-01,3.226559842005372047e-03,2.356354519724845886e-02,5.068647861480712891e-01,-4.567091353237628937e-03
1.085346192121505737e-01,-2.097632177174091339e-02,-5.654010921716690063e-03,-9.264215826988220215e-03,3.002906590700149536e-02,-8.734426461160182953e-03,8.023545145988464355e-02,1.504722386598587036e-01,-8.027832210063934326e-02,-8.968204259872436523e-02,1.302468329668045044e-01,-9.186463057994842529e-02,5.298567563295364380e-02,2.956832051277160645e-01,-1.765206307172775269e-01,-4.577962309122085571e-02,3.153030276298522949e-01,-1.743405312299728394e-01,2.294240146875381470e-02,4.011475741863250732e-01,7.346346508711576462e-03,-2.809912152588367462e-02,3.957875370979309082e-01,3.573148511350154877e-03,-4.718197509646415710e-02,5.448997020721435547e-01,-2.768976148217916489e-03,7.389857620000839233e-02,4.967715442180633545e-01,-1.027867477387189865e-02
1.060310527682304382e-01,-2.096862904727458954e-02,-8.168510161340236664e-03,-2.872630255296826363e-03,2.332193776965141296e-03,-2.342840889468789101e-03,8.102267235517501831e-02,1.585260182619094849e-01,-8.043985068798065186e-02,-9.046925604343414307e-02,1.386639624834060669e-01,-9.194533526897430420e-02,5.231957137584686279e-02,3.060382008552551270e-01,-1.765206307172775269e-01,-4.481074213981628418e-02,3.263240456581115723e-01,-1.743002384901046753e-01,4.010466858744621277e-02,3.986062705516815186e-01,-1.547897886484861374e-02,-4.175100103020668030e-02,4.082361757755279541e-01,-1.264396961778402328e-02,-3.364558517932891846e-02,4.955802261829376221e-01,-1.147151691839098930e-03,5.127804353833198547e-02,5.504662990570068359e-01,2.293633762747049332e-03
1.075485497713088989e-01,-2.239456586539745331e-02,-7.980985566973686218e-03,-2.098212391138076782e-02,-2.856047078967094421e-02,5.114009603857994080e-03,8.180988579988479614e-02,1.663981825113296509e-01,-8.043985068798065186e-02,-9.095370024442672729e-02,1.469600349664688110e-01,-9.198562800884246826e-02,5.183513090014457703e-02,3.169381022453308105e-01,-1.766012161970138550e-01,-4.450796917080879211e-02,3.375267386436462402e-01,-1.743002384901046753e-01,5.626751109957695007e-02,4.270381629467010498e-01,-1.802921178750693798e-03,-1.474738586694002151e-02,4.085862934589385986e-01,-1.411505741998553276e-03,-3.340617939829826355e-02,5.576891899108886719e-01,-1.482644118368625641e-02,8.742844685912132263e-03,5.838354229927062988e-01,3.269235370680689812e-03
1.100868508219718933e-01,-2.385386452078819275e-02,-8.737865835428237915e-03,-9.264215826988220215e-03,-4.027837887406349182e-02,1.576665230095386505e-02,8.241543918848037720e-02,1.755420118570327759e-01,-8.043985068798065186e-02,-9.107480943202972412e-02,1.559827476739883423e-01,-9.206645190715789795e-02,5.177457630634307861e-02,3.286251425743103027e-01,-1.766012161970138550e-01,-4.426574707031250000e-02,3.491533398628234863e-01,-1.743405312299728394e-01,1.591929979622364044e-02,4.464802742004394531e-01,-7.113951258361339569e-03,-1.198663841933012009e-02,4.218935370445251465e-01,-7.025423925369977951e-03,1.995853526750579476e-04,5.269878506660461426e-01,-2.394840586930513382e-03,4.306769929826259613e-03,5.251939296722412109e-01,-1.895596855320036411e-03
1.057218089699745178e-01,-2.227623388171195984e-02,-8.193092420697212219e-03,-7.421016925945878029e-04,1.618063077330589294e-02,-1.193021982908248901e-02,8.283932507038116455e-02,1.836564093828201294e-01,-8.043985068798065186e-02,-9.143813699483871460e-02,1.634310036897659302e-01,-9.202603995800018311e-02,5.153235420584678650e-02,3.379506468772888184e-01,-1.766012161970138550e-01,-4.396297410130500793e-02,3.580549359321594238e-01,-1.743809431791305542e-01,2.385512925684452057e-02,4.094348847866058350e-01,-6.298552267253398895e-03,-1.362781226634979248e-02,3.889314234256744385e-01,6.422422826290130615e-03,-1.611431315541267395e-02,4.868978857994079590e-01,-4.203689284622669220e-03,9.898186661303043365e-03,4.519580006599426270e-01,-1.302133686840534210e-02
9.687821567058563232e-02,-1.847323961555957794e-02,-8.436966687440872192e-03,-6.068423390388488770e-03,4.494276642799377441e-02,-2.045233361423015594e-02,8.350542932748794556e-02,1.913468986749649048e-01,-8.056096732616424561e-02,-9.258868545293807983e-02,1.708792597055435181e-01,-9.206645190715789795e-02,5.098735913634300232e-02,3.463072180747985840e-01,-1.766012161970138550e-01,-4.269131645560264587e-02,3.669565320014953613e-01,-1.743405312299728394e-01,1.697360910475254059e-02,3.569771647453308105e-01,-7.108565419912338257e-03,-7.186602056026458740e-02,3.494683802127838135e-01,-8.629747317172586918e-04,-3.202424570918083191e-02,3.975813686847686768e-01,-6.977171869948506355e-04,8.120799809694290161e-02,4.457463324069976807e-01,-1.996694831177592278e-03
9.399019926786422729e-02,-1.704184710979461670e-02,-1.050259545445442200e-02,-1.459053717553615570e-02,-1.045097783207893372e-02,-3.408105112612247467e-03,8.441375195980072021e-02,1.989162713289260864e-01,-8.068208396434783936e-02,-9.319423884153366089e-02,1.786303073167800903e-01,-9.214715659618377686e-02,5.020014569163322449e-02,3.562383055686950684e-01,-1.766012161970138550e-01,-4.105633124709129333e-02,3.779775500297546387e-01,-1.743002384901046753e-01,4.312860220670700073e-02,3.564627468585968018e-01,-8.291004225611686707e-03,-2.731759846210479736e-02,3.780274093151092529e-01,-3.130163764581084251e-03,-3.927540034055709839e-02,5.023928284645080566e-01,8.204756304621696472e-04,7.092928141355514526e-02,5.502619743347167969e-01,8.061134722083806992e-04
9.586139768362045288e-02,-1.961671002209186554e-02,-1.239466853439807892e-02,-6.068423390388488770e-03,-3.921311721205711365e-02,1.257085986435413361e-02,8.514041453599929810e-02,2.064857035875320435e-01,-8.072249591350555420e-02,-9.331534802913665771e-02,1.862602382898330688e-01,-9.214715659618377686e-02,4.995792359113693237e-02,3.667142987251281738e-01,-1.766417473554611206e-01,-4.020855948328971863e-02,3.900280594825744629e-01,-1.743002384901046753e-01,2.652801014482975006e-02,3.947087526321411133e-01,1.273886766284704208e-03,-8.161242119967937469e-03,3.872224688529968262e-01,5.239318590611219406e-03,-6.726074498146772385e-03,5.431601405143737793e-01,-1.059727650135755539e-02,3.618654236197471619e-02,5.984416007995605469e-01,-3.810059279203414917e-03
9.367072582244873047e-02,-1.995525509119033813e-02,-1.131350267678499222e-02,8.845278061926364899e-03,-9.385713376104831696e-03,5.114009603857994080e-03,8.550374209880828857e-02,2.136311084032058716e-01,-8.076278865337371826e-02,-9.361812472343444824e-02,1.934663206338882446e-01,-9.214715659618377686e-02,4.995792359113693237e-02,3.755553364753723145e-01,-1.766417473554611206e-01,-4.008745029568672180e-02,3.990507721900939941e-01,-1.743002384901046753e-01,1.827567815780639648e-02,3.761366903781890869e-01,-2.807059208862483501e-04,-1.684221997857093811e-02,3.716171383857727051e-01,5.030175088904798031e-04,-4.144035745412111282e-03,4.468003511428833008e-01,-4.083184176124632359e-04,9.852563962340354919e-03,4.584847986698150635e-01,-1.129369810223579407e-02
8.585242182016372681e-02,-1.701706834137439728e-02,-8.925117552280426025e-03,-7.133687380701303482e-03,2.896380238234996796e-02,-1.299548428505659103e-02,8.610929548740386963e-02,2.207766324281692505e-01,-8.092431724071502686e-02,-9.434477984905242920e-02,2.003695517778396606e-01,-9.214715659618377686e-02,4.971570521593093872e-02,3.837907910346984863e-01,-1.766012161970138550e-01,-3.923967853188514709e-02,4.074679017066955566e-01,-1.743002384901046753e-01,4.077950865030288696e-02,3.286509811878204346e-01,-8.265793323516845703e-03,-4.765784367918968201e-02,3.301245272159576416e-01,4.456313792616128922e-03,-1.255032140761613846e-02,3.831849396228790283e-01,1.163617009297013283e-03,5.368353053927421570e-02,4.047914445400238037e-01,1.067448034882545471e-02
7.991109788417816162e-02,-1.485074032098054886e-02,-1.085501164197921753e-02,-2.872630255296826363e-03,-4.059392027556896210e-03,2.983480691909790039e-03,8.665429055690765381e-02,2.268321067094802856e-01,-8.108572661876678467e-02,-9.495033323764801025e-02,2.066672593355178833e-01,-9.218756854534149170e-02,4.923126474022865295e-02,3.909968733787536621e-01,-1.766012161970138550e-01,-3.772580251097679138e-02,4.158850312232971191e-01,-1.743002384901046753e-01,2.201378159224987030e-02,3.138312697410583496e-01,-6.532262545078992844e-03,-3.841128572821617126e-02,3.091175556182861328e-01,-8.610657416284084320e-03,-3.721071034669876099e-02,3.654559254646301270e-01,1.663211605773540214e-06,8.516394346952438354e-02,4.415222406387329102e-01,6.458188872784376144e-03
7.744183391332626343e-02,-1.347402203828096390e-02,-1.260133460164070129e-02,1.204107049852609634e-02,-2.003835700452327728e-02,1.044033095240592957e-02,8.683595806360244751e-02,2.329482585191726685e-01,-8.120684325695037842e-02,-9.573754668235778809e-02,2.132072001695632935e-01,-9.218756854534149170e-02,4.874682426452636719e-02,3.986268639564514160e-01,-1.766012161970138550e-01,-3.736247122287750244e-02,4.249683022499084473e-01,-1.743002384901046753e-01,1.917047076858580112e-03,3.023597002029418945e-01,1.369794248603284359e-03,-3.772715479135513306e-02,3.371254801750183105e-01,-4.322512249927967787e-04,-2.163926884531974792e-02,3.959297239780426025e-01,-8.175650727935135365e-04,7.932269945740699768e-03,4.869994521141052246e-01,-3.320524003356695175e-03
