iteration,elapsed time,mean reward,stddev reward,min reward,max reward
0,0.01301405429840088,7.7142627733945845,7.600575091030986,0.0,31.142230987548828
100,1.4249919533729554,18.368313614726066,13.22248613639791,0.0,58.11766052246094
200,2.7829798738161724,16.678009012341498,12.519759947259768,0.0,64.63993072509766
300,4.13333957195282,18.512961241006852,11.891308206534335,0.0,56.35736083984375
400,5.4751348972320555,19.95851581543684,12.223342681676366,0.9575936198234558,54.92838668823242
500,6.821547865867615,18.992785111665725,13.441083764082538,0.0,68.6825180053711
600,8.170535496870677,20.25327591150999,12.153611320520897,0.0,58.41019821166992
700,9.514015420277913,21.995256478488447,14.352870050132607,0.0,64.318115234375
800,10.854986786842346,21.98405423998833,13.73411819195858,0.0,80.15982055664062
900,12.188627596696218,20.320096403360367,13.642303010341173,0.0,68.53594970703125
1000,13.531234121322631,20.792674594819545,13.593701776164847,0.0,57.745765686035156
1100,14.873579569657643,23.020816195607186,14.95856509318188,0.0,73.28041076660156
1200,16.2162837545077,23.287236911356448,13.901550679664938,0.0,74.46990203857422
1300,17.559365582466125,21.104079514443875,15.259536138366883,0.0,68.03983306884766
1400,18.898186874389648,21.371587949991227,13.394504605903379,0.0,66.37299346923828
1500,20.243952663739524,24.090008069872855,15.036367568077306,0.0,82.15532684326172
1600,21.588138389587403,23.901611888110637,15.410294036133402,0.0,91.64300537109375
1700,22.934520888328553,24.330958172380925,15.837375177777457,0.0,71.9415054321289
1800,24.273892573515575,21.655775902569292,13.745144438920947,0.0,61.55408477783203
1900,25.618514585494996,21.792377057671548,13.438785785387884,0.0,71.64354705810547
2000,26.954646686712902,22.39964076757431,15.2816370216957,0.0,72.97940826416016
2100,28.296385681629182,21.112385226786138,14.994493521870549,0.0,79.98794555664062
2200,29.637744033336638,21.811209629178048,14.547646800706202,0.957673192024231,69.99764251708984
2300,30.976536893844603,22.553807165324688,15.3724400206126,0.0,78.66630554199219
2400,32.31946765979131,22.009336650967597,14.949565940813544,0.0,89.9890365600586
2500,33.66892643769582,20.641452908217907,14.891894293666681,0.0,71.70249938964844
2600,35.01341098546982,22.06072946280241,14.461818170934196,0.0,75.97567749023438
2700,36.35744780302048,24.189257103204728,15.48368989874094,0.0,71.58560943603516
2800,37.69555720090866,23.661023940443993,15.701524167574043,0.0,75.43511199951172
2900,39.03362033367157,23.535325791537762,16.032650899124974,0.9421759843826294,83.4437484741211
3000,40.373519225915274,23.258008058667183,14.314284023495137,0.9504328966140747,67.49085235595703
3100,41.72235223054886,23.510036397874355,16.063890432723923,0.0,71.32803344726562
3200,43.06146183013916,23.982379722297193,14.905939679960996,0.0,72.53461456298828
3300,44.40053168535233,23.305441648364067,15.397202323809227,0.0,75.78582763671875
3400,45.74099666277568,21.53968771278858,13.70773910086476,0.0,54.496212005615234
3500,47.080238684018454,22.336353422701357,14.81572050412441,0.0,65.88903045654297
3600,48.42230845689774,24.68131212621927,15.52223407196327,0.0,77.17501831054688
3700,49.76192959944407,23.873643761873247,14.38686318827968,0.0,81.06877136230469
3800,51.101137999693556,25.528119838237764,17.34386402028638,0.0,80.84835052490234
3900,52.44388137658437,22.575992037653922,14.384677260852676,0.0,59.69306945800781
